"","Participant","Survey","Platform","File_date","Thirty_plus","Incomplete","Do_not_know","Correlation","Exclude","RPS_ID","Prolific_ID","Gender","Gender_Self_Describe","Age","Ed_years","Uni_years","Ed_years_calc","English_first","English_fluent"
"919","R_DzUSB06tdulByrD","List 4","Mturk","28-Jan-20",FALSE,0,0,0.231463207427558,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","R_2SCTQN5G8h1FPOq","List 4","Mturk","28-Jan-20",FALSE,0,0.0659090909090909,0.0571086131681874,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","R_3MQckfgjZu8cuRb","List 4","Mturk","28-Jan-20",FALSE,0,0.00227790432801822,-0.108188302640576,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","R_3L0BOgWB54J5P9H","List 4","Mturk","28-Jan-20",FALSE,0,0.113636363636364,0.738633931776193,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","R_1Fxm9BLpSlkFIYX","List 4","Mturk","28-Jan-20",FALSE,0,0.202272727272727,0.773259497222443,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","R_2AG72UrVmfyASDf","List 4","Mturk","28-Jan-20",FALSE,0.00227272727272727,0.0340909090909091,0.743161066769509,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","R_2AQp3oqKkZHXfPL","List 4","Mturk","28-Jan-20",FALSE,0,0,0.28865012707561,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","R_1kXmLAtk2oZwPoG","List 4","Mturk","28-Jan-20",FALSE,0.00454545454545455,0.354545454545455,-0.628469955693762,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","R_3lxZzxIRu1fa6G7","List 4","Mturk","28-Jan-20",FALSE,0.00454545454545455,0.256818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","R_Ackcqycc0K2Um9X","List 4","Mturk","28-Jan-20",FALSE,0.00455580865603645,0.16628701594533,0.422161827331055,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","R_2CV98YZnaGE4XSv","List 4","Mturk","28-Jan-20",FALSE,0,0.0818181818181818,0.684713914651857,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","R_3sgeDqgZrPPxKzT","List 4","Mturk","28-Jan-20",FALSE,0.00454545454545455,0.225,0.827650874445406,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","R_dncIjMygzTNnaoN","List 4","Mturk","28-Jan-20",FALSE,0,0.106818181818182,0.599470015277038,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","R_UK2MIbqMXb7I6k1","List 4","Mturk","28-Jan-20",FALSE,0.00227272727272727,0.075,-0.217804743739474,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","R_1FmQWCTEXtsY736","List 4","Mturk","28-Jan-20",FALSE,0.025,0.00227272727272727,0.057806483714658,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","R_0CfyKBsf3z8JKMh","List 4","Mturk","28-Jan-20",FALSE,0.00227272727272727,0.0227272727272727,0.805869221468599,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","R_1l5gihwW9wAQhgP","List 4","Mturk","28-Jan-20",FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","R_2sdq8KGV6wQ7Tfs","List 4","Mturk","28-Jan-20",FALSE,0.00681818181818182,0.15,-0.698407965433733,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","R_3maDunyZSBFtKON","List 4","Mturk","28-Jan-20",FALSE,0.00227272727272727,0.240909090909091,0.502714256761744,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","R_3imvnaQnpPwlALW","List 4","Mturk","28-Jan-20",FALSE,0,0.102272727272727,0.870919714873208,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","R_tMq1pOxu06nDAhX","List 4","Mturk","28-Jan-20",FALSE,0,0.00227272727272727,0.295672571887798,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","R_2vZY3eoRL2IePk9","List 4","Mturk","28-Jan-20",FALSE,0,0.0182232346241458,0.453546960966395,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","R_vklTRj3VsmaCCHL","List 4","Mturk","28-Jan-20",FALSE,0,0.0295454545454545,0.149954719033204,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","R_r2vvjSIjyEeovw5","List 4","Mturk","28-Jan-20",FALSE,0.00227790432801822,0.189066059225513,-0.505427053739236,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","R_10GEdPzGnmr8L4Q","List 4","Mturk","28-Jan-20",FALSE,0,0.486363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","R_3isAQhlsC4Xsa4K","List 4","Mturk","28-Jan-20",FALSE,0,0,0.148563803314003,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","R_DG2gndRC5aRKnpn","List 4","Mturk","28-Jan-20",FALSE,0,0.109090909090909,0.865329812435031,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","R_25Lo1f5iKgBKdIA","List 4","Mturk","28-Jan-20",FALSE,0.0431818181818182,0,0.656154170046987,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","R_AsyZu66DCSToNMd","List 4","Mturk","28-Jan-20",FALSE,0.00227272727272727,0.0113636363636364,0.788915714313536,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","R_9YK9irLmrWOaYh3","List 4","Mturk","28-Jan-20",FALSE,0,0,0.141466261674481,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","R_3Di5Li8vQkvYYws","List 4","Mturk","28-Jan-20",FALSE,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","R_1myZtMOnpeSnR2u","List 4","Mturk","28-Jan-20",FALSE,0,0.195454545454545,0.630558525362071,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","R_2rw4zN7PPuQJa0X","List 4","Mturk","28-Jan-20",FALSE,0,0.0522727272727273,0.898111278966723,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","R_2yeVlEuBSGBoT3U","List 4","Mturk","28-Jan-20",FALSE,0,0,0.243197691840958,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","R_vObJm9nqhVvHvK9","List 4","Mturk","28-Jan-20",FALSE,0,0.140909090909091,0.0492997763604661,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","R_SJoav1GEIPiVfd7","List 4","Mturk","28-Jan-20",FALSE,0.00227272727272727,0.00454545454545455,0.777199892364899,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","R_3GC96fdOfChsAKx","List 4","Mturk","28-Jan-20",FALSE,0.00454545454545455,0.113636363636364,-0.158219177808583,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","R_2QA5fB4QYBn04iA","List 4","Mturk","28-Jan-20",TRUE,0.00227272727272727,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","R_2feyOUNbrzsF12c","List 4","Mturk","28-Jan-20",FALSE,0,0.0704545454545455,0.947489253627297,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","R_2ZBSVsBQfeDREbc","List 4","Mturk","28-Jan-20",FALSE,0,0.286363636363636,0.956114777090141,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","R_1IpiwHui4tWgHq1","List 4","Mturk","28-Jan-20",FALSE,0,0.0704545454545455,0.796980069421762,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","R_vGiH8gDlpkvONB7","List 4","Mturk","28-Jan-20",FALSE,0,0.0204545454545455,0.608600599372295,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","R_6eSTFZJUjGLBhQZ","List 4","Mturk","28-Jan-20",FALSE,0,0.0295454545454545,0.697218528704689,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","R_3nSLhasqtdMQCD3","List 4","Mturk","28-Jan-20",FALSE,0,0.572727272727273,-0.230655851192807,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","R_yklW3s9QWp7xDB7","List 4","Mturk","28-Jan-20",FALSE,0,0.118181818181818,0.923472978871779,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","R_2UW8wUjJNoQkF7S","List 4","Mturk","28-Jan-20",TRUE,0.0590909090909091,0.00227272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","R_1dplNquJWl5tkWr","List 4","Mturk","28-Jan-20",FALSE,0.00454545454545455,0.00227272727272727,-0.412449197961456,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","R_3L5R4GPEMPeA8Dr","List 4","Mturk","28-Jan-20",FALSE,0,0,0.261879050363394,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","R_2as25Tu74kaBhsm","List 4","Mturk","28-Jan-20",FALSE,0.00681818181818182,0.00454545454545455,-0.23679110773227,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","R_1H7gnISI6iQNFLo","List 4","Mturk","28-Jan-20",FALSE,0,0.0204545454545455,0.209747031796189,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","R_9BImukrOYvOjQVr","List 4","Mturk","28-Jan-20",FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","R_3oUaFbp45CIPEue","List 4","Mturk","28-Jan-20",FALSE,0.00454545454545455,0.00227272727272727,0.612155840362917,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","R_1PcHJEecfqnXV3S","List 4","Mturk","28-Jan-20",FALSE,0.00227272727272727,0.125,0.715029924653238,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","R_BynZ5SNftSwlS93","List 4","Mturk","28-Jan-20",FALSE,0.00227272727272727,0,0.679949425533731,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","R_1CKgxF3dx087CaX","List 4","Mturk","28-Jan-20",FALSE,0.00227272727272727,0.147727272727273,0.708694238368591,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","R_2pRgk4RkPix9knS","List 4","Mturk","28-Jan-20",FALSE,0,0.0181818181818182,0.159296985230629,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","R_239wNGF1Irbv3aN","List 4","Mturk","28-Jan-20",FALSE,0,0.00909090909090909,0.593381147087996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","R_1nUctqgV3Bc2QLg","List 4","Mturk","28-Jan-20",FALSE,0.00454545454545455,0.152272727272727,0.243654647999363,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","R_265yiTdmYTv9d7t","List 4","Mturk","28-Jan-20",FALSE,0,0.0409090909090909,0.437005212077134,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","R_Uo6ZNVJ1kxsbjhL","List 4","Mturk","28-Jan-20",FALSE,0,0.111363636363636,0.285970433326041,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","R_231wLzqZxzpZ9VI","List 4","Mturk","28-Jan-20",FALSE,0,0.191343963553531,0.670964407313726,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","R_2CWkirlFqJVMawx","List 4","Mturk","28-Jan-20",FALSE,0,0,0.875431012564156,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","R_12MuxkBYsL1NlUa","List 4","RPS","18-Mar-20",FALSE,0,0,0.35640936339277,FALSE,34874,NA,"Male",NA,"21",NA,"3","15","Yes","Completely fluent"
"982","R_1DYYiZL2v8k7I6d","List 4","RPS","18-Mar-20",FALSE,0,0.209090909090909,0.804340332319074,FALSE,33716,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"983","R_WqcyaQyJeOHwlI5","List 4","RPS","18-Mar-20",FALSE,0,0.00227272727272727,0.198888835729809,TRUE,34682,NA,"Female",NA,"19",NA,"1","13","Yes","Completely fluent"
"984","R_3oRsg8iUEfmTP1n","List 4","RPS","18-Mar-20",TRUE,0,0,NA,NA,34431,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"985","R_1rDiztOO1kQtvTA","List 4","RPS","18-Mar-20",FALSE,0,0.150341685649203,0.855703537419158,FALSE,31535,NA,"Female",NA,"19",NA,"2","14","Yes","Completely fluent"
"986","R_AaPr083ySUou0md","List 4","RPS","18-Mar-20",FALSE,0,0.0774487471526196,0.730409091543795,FALSE,34657,NA,"Female",NA,"20",NA,"1","13","Yes","Completely fluent"
"987","R_1qVtEpAbjk3Uf5t","List 4","RPS","18-Mar-20",TRUE,0,0.115909090909091,NA,NA,33661,NA,"Female",NA,"25",NA,"1","13","Yes","Completely fluent"
"988","R_3eblOYup4SDuCMT","List 4","RPS","18-Mar-20",FALSE,0,0.0568181818181818,0.841365301399089,FALSE,33029,NA,"Male",NA,"20",NA,"1","13","No","Completely fluent"
"989","R_2e8RYnrLCEHGvZK","List 4","RPS","18-Mar-20",FALSE,0,0.0818181818181818,0.874592903489713,FALSE,30314,NA,"Male",NA,"21",NA,"2","14","No","Completely fluent"
"990","R_cUVveH2GQEwqhcl","List 4","RPS","18-Mar-20",FALSE,0,0.025,0.465535391046927,FALSE,33898,NA,"Female",NA,"19",NA,"1","13","Yes","Completely fluent"
"991","R_2dimtXj2OwKxLcm","List 4","RPS","18-Mar-20",FALSE,0,0.025,0.637273836018364,FALSE,33250,NA,"Male",NA,"20",NA,"3","15","Yes","Completely fluent"
"992","R_3I9SXRyrQItr8hK","List 4","RPS","18-Mar-20",FALSE,0,0.186363636363636,0.735033965087532,FALSE,34288,NA,"Female",NA,"29",NA,"8","20","Yes","Completely fluent"
"993","R_2SvijOBKTSJedTI","List 4","RPS","18-Mar-20",FALSE,0,0.252272727272727,0.622595118131983,FALSE,34519,NA,"Female",NA,"20",NA,"1","13","Yes","Completely fluent"
"994","R_2dsDWkVsiX6kg1D","List 4","RPS","18-Mar-20",FALSE,0,0.0181818181818182,0.484803569068365,FALSE,34044,NA,"Female",NA,"21",NA,"1","13","Yes","Completely fluent"
"995","R_3stWHR0beOPfKar","List 4","RPS","18-Mar-20",FALSE,0,0.0136363636363636,0.429322464834204,FALSE,33525,NA,"Male",NA,"18",NA,"1","13","No","Completely fluent"
"996","R_2WUQz9E9KqsLeS4","List 4","RPS","25-Mar-20",FALSE,0.0160919540229885,0.0666666666666667,0.368142806340152,FALSE,33473,NA,"Female",NA,"19",NA,"1","13","No","Completely fluent"
"997","R_1Ia67PL9AcMxbtC","List 4","RPS","25-Mar-20",FALSE,0,0.30751708428246,0.815151551913557,FALSE,34199,NA,"Female",NA,"21",NA,"2","14","Yes","Completely fluent"
"998","R_2aa8LE2HppwmmWc","List 4","RPS","25-Mar-20",TRUE,0.329545454545455,0,NA,NA,34928,NA,"Female",NA,"23",NA,"3","15","No","Very fluent"
"999","R_2DSrHuprJFv3fti","List 4","RPS","25-Mar-20",FALSE,0,0.454545454545455,0.697246891797508,FALSE,33015,NA,"Female",NA,"20",NA,"2","14","Yes","Completely fluent"
"1000","R_2Rb5SYbRgjkTDQO","List 4","RPS","25-Mar-20",FALSE,0,0.0818181818181818,0.490950876623988,FALSE,34461,NA,"Male",NA,"18",NA,"1","13","Yes","Completely fluent"
"1001","R_3nuYLydpqGNWWhw","List 4","RPS","25-Mar-20",FALSE,0,0.0568181818181818,0.69783068027231,FALSE,33066,NA,"Male",NA,"21",NA,"2","14","Yes","Completely fluent"
"1002","R_22n7oSErO6BeO2d","List 4","RPS","25-Mar-20",TRUE,0.259681093394077,0.0888382687927107,NA,NA,32927,NA,"Female",NA,"19",NA,"2","14","No","Completely fluent"
"1003","R_1gSVeoz7heGbv5b","List 4","RPS","25-Mar-20",FALSE,0,0.0318906605922551,-0.0408956251818498,TRUE,34022,NA,"Male",NA,"19",NA,"2","14","Yes","Completely fluent"
"1004","R_V3wPwOWp8sshVm1","List 4","RPS","25-Mar-20",FALSE,0,0.0227272727272727,0.7167759936374,FALSE,34830,NA,"Female",NA,"19",NA,"1","13","No","Very fluent"
"1005","R_3fws8dEzwvqsylN","List 4","RPS","25-Mar-20",FALSE,0.00227272727272727,0.0204545454545455,0.478605955645083,FALSE,34183,NA,"Female",NA,"18",NA,"1","13","No","Completely fluent"
"1006","R_pT7Ww5nTWqoFJUR","List 4","RPS","25-Mar-20",FALSE,0.00227272727272727,0.172727272727273,0.564314511625513,FALSE,33027,NA,"Male",NA,"19",NA,"2","14","Yes","Completely fluent"
"1007","R_SJLVvWswQDCVxpD","List 4","RPS","25-Mar-20",FALSE,0.00228310502283105,0.0753424657534247,0.616595248244517,FALSE,34914,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"1008","R_3rJ2ukZdnyySNSV","List 4","RPS","25-Mar-20",FALSE,0.00228310502283105,0.221461187214612,0.796873112906696,FALSE,31447,NA,"Female",NA,"39",NA,"5","17","Yes","Completely fluent"
"1009","R_2w7Av0M5dIendV7","List 4","RPS","25-Mar-20",FALSE,0.00227272727272727,0.156818181818182,0.798505969787606,FALSE,34160,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"1010","R_1f2XDFZN1ozQkkq","List 4","RPS","25-Mar-20",FALSE,0,0,0.0715207999259653,TRUE,33321,NA,"Female",NA,"19",NA,"2","14","Yes","Completely fluent"
"1011","R_2PsYscZqhce82Zq","List 4","RPS","25-Mar-20",FALSE,0,0.00681818181818182,0.715251647988387,FALSE,33576,NA,"Female",NA,"18",NA,"1","13","No","Completely fluent"
"1012","R_6MBIHdgmSwJVEhH","List 4","RPS","25-Mar-20",FALSE,0,0.287015945330296,0.818723008917573,FALSE,32948,NA,"Male",NA,"29",NA,"7","19","Yes","Completely fluent"
"1013","R_1irKa1YKUkRf6Z9","List 4","RPS","02-Apr-20",FALSE,0,0.102040816326531,0.83493781831675,FALSE,29174,NA,"Male",NA,"25",NA,"4","16","Yes","Completely fluent"
"1014","R_eFDAxjpkR8DWqK5","List 4","RPS","02-Apr-20",FALSE,0,0.0272727272727273,0.870307451142478,FALSE,31902,NA,"Female",NA,"19",NA,"2","14","Yes","Completely fluent"
"1015","R_2Y2Pa4dyrCZDt02","List 4","RPS","02-Apr-20",FALSE,0.00226757369614512,0.154195011337868,0.714643610904599,FALSE,31915,NA,"Female",NA,"18",NA,"2","14","Yes","Completely fluent"
"1016","R_24LPaOsHENeWtEn","List 4","RPS","02-Apr-20",FALSE,0,0.240909090909091,0.852423165241034,FALSE,32207,NA,"Female",NA,"19",NA,"2","14","No","Completely fluent"
"1017","R_YYnrNO47Th1Nnqx","List 4","RPS","02-Apr-20",FALSE,0,0.0090702947845805,-0.072009184345729,TRUE,34478,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"1018","R_25Wu8seolz8stuV","List 4","RPS","02-Apr-20",FALSE,0,0.0385487528344671,0.889918754567291,FALSE,33876,NA,"Female",NA,"21",NA,"1","13","Yes","Completely fluent"
"1019","R_0oAi751LK013wB3","List 4","RPS","02-Apr-20",FALSE,0.00453514739229025,0.0498866213151927,0.222919119969171,FALSE,34771,NA,"Male",NA,"22",NA,"3","15","No","Completely fluent"
"1020","R_3iwe1fPWQm2UHkr","List 4","RPS","02-Apr-20",FALSE,0.00683371298405467,0,-0.173951905083092,TRUE,31305,NA,"Male",NA,"22",NA,"5","17","Yes","Completely fluent"
"1021","R_32ViRZwMWtGbMzf","List 4","RPS","02-Apr-20",FALSE,0,0.0568181818181818,0.838442010352173,FALSE,32003,NA,"Female",NA,"19",NA,"2","14","Yes","Completely fluent"
"1022","R_Twja8sLdct0EDSx","List 4","RPS","02-Apr-20",FALSE,0,0,0.450177503491532,FALSE,34108,NA,"Female",NA,"18",NA,"1","13","Yes","Completely fluent"
"1023","R_3oQT64OnOfmnUqy","List 4","RPS","02-Apr-20",FALSE,0,0.403189066059225,0.517020355976807,FALSE,31745,NA,"Female",NA,"19",NA,"2","14","No","Completely fluent"
"1024","R_24cSUViz2zJ8EIP","List 4","RPS","02-Apr-20",FALSE,0.00226757369614512,0.17687074829932,0.864811819937172,FALSE,28396,NA,"Female",NA,"22",NA,"3","15","No","Completely fluent"
"1025","R_1lgBR7Vgw3d0yLn","List 4","RPS","02-Apr-20",FALSE,0,0.00453514739229025,0.169836434012784,TRUE,34797,NA,"Male",NA,"19",NA,"2","14","Yes","Completely fluent"
"1026","R_3qEBaIX9srrmdmI","List 4","RPS","02-Apr-20",FALSE,0.0022883295194508,0.5720823798627,0.594383307871731,FALSE,33404,NA,"Female",NA,"19",NA,"1","13","Yes","Completely fluent"
"1027","R_3L4IJ81cApvJgxC","List 4","RPS","02-Apr-20",FALSE,0,0.0521541950113379,0.816109602440826,FALSE,33272,NA,"Female",NA,"19",NA,"2","14","Yes","Very fluent"
"1028","R_1CxS0zh4u3rdqBu","List 4","RPS","22-Apr-20",FALSE,0,0.0683371298405467,0.765221824943039,FALSE,34501,NA,"Male",NA,"20",NA,"1","13","No","Completely fluent"
"1029","R_vCtguxlktusoYsV","List 4","RPS","22-Apr-20",FALSE,0.00227272727272727,0.122727272727273,0.599703236576856,FALSE,34929,NA,"Female",NA,"18",NA,"1","13","No","Completely fluent"
"1030","R_1DvieqQsQjzkmIQ","List 4","Prolific","03-Jun-20",FALSE,0,0.194063926940639,0.804640098211683,FALSE,NA,"5e74bb6ad5af780009db022e","Male",-99,"28",14,NA,NA,NA,NA
"1031","R_2E6Swqt6MzkGIn6","List 4","Prolific","03-Jun-20",FALSE,0,0.159453302961276,-0.560734388271858,TRUE,NA,"5eb1d7f5dbd5123218b3dac1","Male",-99,"22",15,NA,NA,NA,NA
"1032","R_2SpJjNZ9xjKOYeD","List 4","Prolific","03-Jun-20",FALSE,0,0.102272727272727,-0.0177039120409777,TRUE,NA,"5ccc758ab11510001584a1af","Male",-99,"24",17,NA,NA,NA,NA
"1033","R_1eQPPUc1VRlU4dQ","List 4","Prolific","03-Jun-20",FALSE,0,0.1,0.544257661578014,FALSE,NA,"58b06921aaa44f000143a0aa","-99",-99,"22",15,NA,NA,NA,NA
"1034","R_3CVidXzj3A8qvvM","List 4","Prolific","03-Jun-20",FALSE,0,0.531818181818182,0.750904222487587,FALSE,NA,"5c72a71f595f3f00015b5849","Male",-99,"23",17,NA,NA,NA,NA
"1035","R_3hfJj6RwY3LeaLd","List 4","Prolific","03-Jun-20",FALSE,0,0.109339407744875,0.85809026178376,FALSE,NA,"5e94d553ddd9ff8326b0ceee","Male",-99,"22",17,NA,NA,NA,NA
"1036","R_1BPIXjQtsC9rZGn","List 4","Prolific","03-Jun-20",FALSE,0,0.0340909090909091,-0.433033345760787,TRUE,NA,"5ea5c7865c61aa02ed930e9d","Male",-99,"27",13,NA,NA,NA,NA
"1037","R_3n1LdADqXBdqIDa","List 4","Prolific","03-Jun-20",FALSE,0,0.100227790432802,0.582787256959101,FALSE,NA,"5ea6fe932180430ac9d0d953","Female",-99,"21",15,NA,NA,NA,NA
"1038","R_1otExFrTCpE687o","List 4","Prolific","03-Jun-20",FALSE,0,0.0272727272727273,0.415917188604045,FALSE,NA,"5e8529aa0a340d10f4af649e","Male",-99,"20",13,NA,NA,NA,NA
"1039","R_OeYvQYQ6TD96qMF","List 4","Prolific","03-Jun-20",FALSE,0.00909090909090909,0.0909090909090909,0.290162469762126,FALSE,NA,"5cdc88cc50f50f001a783112","Male",-99,"28",15,NA,NA,NA,NA
"1040","R_2Y3BiMi050BTaEw","List 4","Prolific","03-Jun-20",FALSE,0,0.0159453302961276,0.603705722400477,FALSE,NA,"5e8783d063e1793ecb4cc94b","Male",-99,"38",18,NA,NA,NA,NA
"1041","R_xishFBJPT0XvtgB","List 4","Prolific","03-Jun-20",FALSE,0,0.0159090909090909,0.786397875877691,FALSE,NA,"5e98a31c1bd10f0c8f6188be","Female",-99,"24",15,NA,NA,NA,NA
"1042","R_24pH7gyyo9T56Nt","List 4","Prolific","03-Jun-20",FALSE,0,0.254545454545455,0.877993958012801,FALSE,NA,"5c7e7d92274125000179f2f0","Male",-99,"35",20,NA,NA,NA,NA
"1043","R_1lcmAXUy6mVO0qL","List 4","Prolific","03-Jun-20",FALSE,0,0.168564920273349,0.834203966515773,FALSE,NA,"5ad0aed35b53cb0001f33bcb","Male",-99,"37",16,NA,NA,NA,NA
"1044","R_3PzvAMygLSdQWrC","List 4","Prolific","03-Jun-20",FALSE,0,0.0386363636363636,0.394417955886354,FALSE,NA,"5daca079bf590700167f704d","Male",-99,"20",14,NA,NA,NA,NA
"1045","R_2BhBISf0tdMpAxn","List 4","Prolific","03-Jun-20",FALSE,0,0.325,0.732082854671341,FALSE,NA,"5e72462589da020350034ed0","Female",-99,"18",12,NA,NA,NA,NA
"1046","R_3rS65gIKix9jGfK","List 4","Prolific","22-Jun-20",FALSE,0,0.0840909090909091,0.0904014135979878,TRUE,NA,"5dd58b43149f5354a6124a41","Male",-99,"23",16,NA,NA,NA,NA
"1047","R_3lXmp4eheYwnCfo","List 4","Prolific","22-Jun-20",FALSE,0,0.235159817351598,0.881402126627223,FALSE,NA,"5e6d3324f14d262fced5bbfe","Male",-99,"22",16,NA,NA,NA,NA
"1048","R_2rkomyJjlScHq7Z","List 4","Prolific","22-Jun-20",FALSE,0,0.129545454545455,0.722500956967012,FALSE,NA,"5e272f914dc08804b3b1e486","Female",-99,"41",16,NA,NA,NA,NA
"1049","R_O6GvesCvTGCPF8l","List 4","Prolific","22-Jun-20",FALSE,0,0.0660592255125285,NA,TRUE,NA,"5e485d1d4edf63000d0b1620","Female",-99,"19",13,NA,NA,NA,NA
"1050","R_26btwCyDqYL9JSq","List 4","Prolific","22-Jun-20",FALSE,0.00227790432801822,0.00227790432801822,0.0310786144983878,TRUE,NA,"5e8b0c1680d3527ae2bcd1ca","Male",-99,"51",15,NA,NA,NA,NA
"1051","R_3stfTTrUXo6SPqL","List 4","Prolific","22-Jun-20",FALSE,0,0.211363636363636,0.118581417785068,TRUE,NA,"5e925aeb457c6e09281bf572","Male",-99,"19",12,NA,NA,NA,NA
"1052","R_2U48MPqtfRXbcPA","List 4","Prolific","22-Jun-20",FALSE,0.00227790432801822,0.175398633257403,0.716340269219459,FALSE,NA,"5ea2fa9ba6974a239263e169","Male",-99,"23",15,NA,NA,NA,NA
"1053","R_2PpX5jkqDwaXgc7","List 4","Prolific","22-Jun-20",FALSE,0.00455580865603645,0.38496583143508,-0.00393350190219177,TRUE,NA,"5d3a12fa3bc59d0001b05812","Female",-99,"60",16,NA,NA,NA,NA
"1054","R_3HIhPiG74i5AD9P","List 4","Prolific","22-Jun-20",FALSE,0.0091533180778032,0.0846681922196796,0.313934500462248,FALSE,NA,"5d950b96e3dd74001827dcd0","Female",-99,"18",12,NA,NA,NA,NA
"1055","R_OqxKdxuZTuPYdXz","List 4","Prolific","22-Jun-20",FALSE,0,0.10958904109589,0.563763263465027,FALSE,NA,"5de5a646047da35338baeede","Male",-99,"24",17,NA,NA,NA,NA
